,Name,Team,GP,G,A,PTS,PTS/GM,PIMS,PLUS/MINUS
284,Taylor Davis (D),Ottawa 67's,53,2,12,14,0.26,32,10
285,Andrew Burns (D),Windsor Spitfires,65,0,14,14,0.22,37,-25
286,Connor Sills (LW/RW),Plymouth Whalers,67,8,5,13,0.19,113,-21
287,Matt Hotchkiss (C/LW),Guelph Storm,63,6,7,13,0.21,22,-16
288,Alexander Mikulovich (D),Niagara IceDogs,58,4,9,13,0.22,80,7
289,Will Petschenig (D/F),Oshawa Generals,45,3,10,13,0.29,43,25
290,Matthew Kreis (C),Barrie Colts,56,3,10,13,0.23,2,-3
,,,,,,,,,
291,Liam Maaskant (D),Kitchener Rangers,62,3,10,13,0.21,145,12
292,Chadd Bauman (D),totals,63,3,10,13,0.21,50,-3
,,Guelph Storm,36,3,5,8,0.22,32,-2
,,Barrie Colts,27,0,5,5,0.19,18,-1
293,Mitchell Webb (LW),Saginaw Spirit,68,3,10,13,0.19,36,-17
294,Jonathan Duchesne (D),totals,60,2,11,13,0.22,105,-41
,,Ottawa 67's,9,0,1,1,0.11,12,-8
,,Sudbury Wolves,51,2,10,12,0.24,93,-33
295,Michael Turner (LW),Oshawa Generals,41,6,6,12,0.29,24,8
296,Zach Grzelewski (LW),London Knights,36,5,7,12,0.33,13,6
297,Travis Wood (LW),totals,54,5,7,12,0.22,14,-7
,,Erie Otters,10,2,4,6,0.6,4,3
,,Sudbury Wolves,44,3,3,6,0.14,10,-10
298,Michael Pezzetta (LW/C),Sudbury Wolves,61,5,7,12,0.2,56,-28
299,Drake Rymsha (C),London Knights,62,5,7,12,0.19,51,-5
300,Brian Brosnan (D),Niagara IceDogs,53,4,8,12,0.23,32,0
301,Patrick Fellows (LW),Erie Otters,60,4,8,12,0.2,10,9
302,Josh Carrick (D),Barrie Colts,37,3,9,12,0.32,40,-3
303,Jesse Saban (D),totals,50,1,11,12,0.24,34,3
,,Erie Otters,23,1,7,8,0.35,24,7
,,Belleville Bulls,27,0,4,4,0.15,10,-4
304,David Zeppieri (C),Sudbury Wolves,61,1,11,12,0.2,35,-33
305,Zach Core (D),Sarnia Sting,63,1,11,12,0.19,30,-2
306,Chad Duchesne (D),Kingston Frontenacs,66,1,11,12,0.18,63,0
307,Tyler MacArthur (D),Owen Sound Attack,63,0,12,12,0.19,90,-5
308,Zachary Poirier (C),North Bay Battalion,60,8,3,11,0.18,18,-3
309,Bryce Yetman (RW),Plymouth Whalers,29,6,5,11,0.38,6,-11
310,Blake Clarke (LW),Saginaw Spirit,31,4,7,11,0.35,20,-18
,,,,,,,,,
311,Jared Walsh (D),Mississauga Steelheads,53,3,8,11,0.21,18,-29
312,Patrick Sanvido (D),Windsor Spitfires,59,3,8,11,0.19,62,-19
313,Andrew Ming (LW),Belleville Bulls,56,1,10,11,0.2,28,-13
314,Brady Pataki (RW),Sudbury Wolves,58,6,4,10,0.17,23,-14
315,Josh Wesley (D),Plymouth Whalers,63,5,5,10,0.16,67,-18
316,Hayden Verbeek (C/LW),Soo Greyhounds,51,4,6,10,0.2,12,9
317,Marc Stevens (RW/C),Guelph Storm,68,4,6,10,0.15,77,-7
318,James McEwan (C),Guelph Storm,45,3,7,10,0.22,18,-5
319,Joel Wigle (RW),totals,30,2,8,10,0.33,17,-6
,,Erie Otters,8,2,5,7,0.88,7,4
,,London Knights,22,0,3,3,0.14,10,-10
320,Damian Bourne (LW),Mississauga Steelheads,55,1,9,10,0.18,62,-32
,,,,,,,,,
321,Zack Pittman (D),Ottawa 67's,41,0,10,10,0.24,25,3
322,Jaden Lindo (RW),Owen Sound Attack,49,7,2,9,0.18,34,-6
323,Danny Vanderwiel (LW),Plymouth Whalers,41,6,3,9,0.22,20,-10
324,Ryan Foss (LW/C),totals,50,6,3,9,0.18,26,-12
,,Windsor Spitfires,29,5,1,6,0.21,10,-9
,,Guelph Storm,21,1,2,3,0.14,16,-3
325,Vincent Scognamiglio (RW),Plymouth Whalers,64,5,4,9,0.14,95,-6
326,Quentin Maksimovich (C),Erie Otters,65,5,4,9,0.14,28,-10
327,Cliff Pu (RW),totals,41,4,5,9,0.22,4,-3
,,Oshawa Generals,17,2,1,3,0.18,2,0
,,London Knights,24,2,4,6,0.25,2,-3
328,Ben Hawerchuk (LW),Barrie Colts,59,4,5,9,0.15,26,-12
329,Jonah Gadjovich (LW),Owen Sound Attack,60,4,5,9,0.15,59,-3
330,Daniil Vertiy (LW),Windsor Spitfires,49,3,6,9,0.18,22,-8
,,,,,,,,,
331,Josh Coyle (LW/C),Peterborough Petes,56,3,6,9,0.16,4,1
332,Liam Murray (D),Windsor Spitfires,63,3,6,9,0.14,90,-6
333,Nicholas Caamano (RW),Plymouth Whalers,64,3,6,9,0.14,29,-16
334,Liam Dunda (LW),totals,53,2,7,9,0.17,58,-6
,,Plymouth Whalers,21,2,3,5,0.24,22,-4
,,Owen Sound Attack,32,0,4,4,0.13,36,-2
335,Keaton Middleton (D),Saginaw Spirit,61,2,7,9,0.15,58,-12
336,Cameron Lizotte (D),Peterborough Petes,67,2,7,9,0.13,129,-15
337,Michael Holmes (D),Saginaw Spirit,57,1,8,9,0.16,29,-7
338,Alex Black (D),Sarnia Sting,63,1,8,9,0.14,30,-13
339,Connor Walters (D),Owen Sound Attack,63,0,9,9,0.14,12,3
340,T.J. Fergus (D),Erie Otters,45,2,6,8,0.18,18,13
,,,,,,,,,
341,Graeme Brown (D),Windsor Spitfires,65,2,6,8,0.12,82,-19
342,Doug Blaisdell (D),Kitchener Rangers,66,2,6,8,0.12,55,-20
343,Cole Mayo (D),totals,56,1,7,8,0.14,27,-11
,,Erie Otters,14,0,0,0,0,6,3
,,Sudbury Wolves,42,1,7,8,0.19,21,-14
344,Josh Chapman (D),Sarnia Sting,44,0,8,8,0.18,84,-4
345,Jack Hidi (LW),London Knights,23,5,2,7,0.3,14,-4
346,John Warren (LW),London Knights,27,5,2,7,0.26,2,-9
347,Nick Pastorious (RW),Barrie Colts,45,4,3,7,0.16,79,1
348,Dylan Di Perna (D),Kitchener Rangers,53,3,4,7,0.13,14,-2
349,Maurizio Colella (LW),Belleville Bulls,57,3,4,7,0.12,15,-14
350,Artyom Vladimirov (D),Peterborough Petes,56,2,5,7,0.13,10,-10
,,,,,,,,,
351,Austin Clapham (D),Sudbury Wolves,56,2,5,7,0.13,33,-17
352,Shaun Bily (C),Erie Otters,36,1,6,7,0.19,18,-1
353,Matt Timms (D),Peterborough Petes,49,1,6,7,0.14,14,-17
354,Conor Cummins (D),Sudbury Wolves,66,1,6,7,0.11,26,-49
355,Jarkko Parikka (D),Kingston Frontenacs,68,1,6,7,0.1,14,-2
356,Jacob Graves (D),Kingston Frontenacs,62,0,7,7,0.11,118,-7
357,Mike Baird (LW),North Bay Battalion,53,5,1,6,0.11,81,-5
358,Artur Tyanulin (RW),Ottawa 67's,13,3,3,6,0.46,2,2
359,David Sherman (LW),North Bay Battalion,30,3,3,6,0.2,10,-1
360,Mark Manchurek (LW),Windsor Spitfires,34,3,3,6,0.18,18,-2
,,,,,,,,,
361,Zack Dorval (C),Kingston Frontenacs,56,3,3,6,0.11,72,-13
362,Adam Timleck (RW),Peterborough Petes,57,3,3,6,0.11,14,-19
363,Mac Hollowell (D),Soo Greyhounds,11,2,4,6,0.55,4,2
364,Austin Kosack (D),North Bay Battalion,31,2,4,6,0.19,6,-4
365,Adam McPhail (RW),Saginaw Spirit,50,2,4,6,0.12,32,-13
366,Sonny Hertzberg (D),Oshawa Generals,32,1,5,6,0.19,16,20
367,Cody Thompson (LW),Mississauga Steelheads,36,1,5,6,0.17,43,-13
368,Tait Seguin (LW/D),London Knights,47,1,5,6,0.13,71,-6
369,Alex Di Carlo (D),Plymouth Whalers,41,0,6,6,0.15,12,-2
370,Tyler Sensky (D),Plymouth Whalers,54,0,6,6,0.11,19,0
,,,,,,,,,
371,Cole Candella (D),Belleville Bulls,60,0,6,6,0.1,12,-4
372,Marcus Dickerson (RW),Mississauga Steelheads,43,3,2,5,0.12,6,-9
373,Ryan Heeps (C),Owen Sound Attack,35,2,3,5,0.14,8,-1
374,Adrian Carbonara (RW),Barrie Colts,39,2,3,5,0.13,40,-3
375,Jake O'Donnell (D),Sarnia Sting,16,1,4,5,0.31,2,3
376,Logan DeNoble (C/LW),Peterborough Petes,20,1,4,5,0.25,4,-2
377,Mark Shoemaker (D),North Bay Battalion,39,1,4,5,0.13,0,-1
378,Nick Zottl (D),Mississauga Steelheads,45,1,4,5,0.11,88,-16
379,Luke Burghardt (LW/C),Guelph Storm,54,1,4,5,0.09,11,-10
380,Jake Bricknell (C),Belleville Bulls,58,1,4,5,0.09,53,-14
,,,,,,,,,
381,Ted Nichol (C),Kingston Frontenacs,59,1,4,5,0.08,10,-13
382,Thomas Welsh (D),Kitchener Rangers,15,0,5,5,0.33,0,2
383,Nathan Billitier (D),Kingston Frontenacs,30,0,5,5,0.17,2,-4
384,Ben Gleason (D),London Knights,41,0,5,5,0.12,16,-1
385,Zach Shankar (D),North Bay Battalion,44,0,5,5,0.11,19,-4
386,Chase Stewart (D),Saginaw Spirit,48,0,5,5,0.1,51,-5
387,Josh Defarias (D),totals,22,2,2,4,0.18,4,1
,,London Knights,3,0,0,0,0,0,0
,,Sarnia Sting,19,2,2,4,0.21,4,1
388,Dylan McDonald (C),Ottawa 67's,26,2,2,4,0.15,9,-9
389,Adam Bignell (D),Belleville Bulls,35,1,3,4,0.11,58,4
390,Keenan Reynolds (C),Owen Sound Attack,42,1,3,4,0.1,25,6
,,,,,,,,,
391,Jason Smith (C),Mississauga Steelheads,46,1,3,4,0.09,12,-11
392,Zach Wilkie (D),Niagara IceDogs,52,1,3,4,0.08,48,-6
393,Cody Caron (RW),totals,64,1,3,4,0.06,102,-22
,,Niagara IceDogs,31,1,0,1,0.03,44,-8
,,Kingston Frontenacs,33,0,3,3,0.09,58,-14
394,Alexander Peters (D),Plymouth Whalers,8,0,4,4,0.5,14,2
395,Stephen Templeton (D),Oshawa Generals,36,0,4,4,0.11,26,5
396,Matt McCartney (C),Peterborough Petes,43,0,4,4,0.09,84,-5
397,Reagan O'Grady (D),totals,54,0,4,4,0.07,29,-21
,,Kingston Frontenacs,26,0,1,1,0.04,11,-2
,,Sudbury Wolves,28,0,3,3,0.11,18,-19
398,Kyle Rhodes (D),Guelph Storm,59,0,4,4,0.07,31,-4
399,Logan Stanley (D),Windsor Spitfires,59,0,4,4,0.07,60,-25
400,Kevin Groulx (RW),Ottawa 67's,11,2,1,3,0.27,4,-3
