,Name,Team,GP,G,A,PTS,PTS/GM,PIMS,PLUS/MINUS
,,Drummondville Voltigeurs,28,5,3,8,0.29,14,-7
270,Adam Holwell (D),Moncton Wildcats,66,6,6,12,0.18,33,-5
,,,,,,,,,
271,William Gignac (RW),totals,58,5,7,12,0.21,6,-14
,,Chicoutimi Saguenéens,28,5,3,8,0.29,2,-13
,,Val-d'Or Foreurs,30,0,4,4,0.13,4,-1
272,Maxime Presseault (LW),Val-d'Or Foreurs,41,4,8,12,0.29,10,-3
273,Nathan Tremblay (D/F),Val-d'Or Foreurs,50,3,9,12,0.24,28,-7
274,Pascal Aquin (LW),Shawinigan Cataractes,56,3,9,12,0.21,30,6
275,Guillaume Beaudry (D),Baie-Comeau Drakkar,60,2,10,12,0.2,111,-9
276,Danick Crête (D),Victoriaville Tigres,39,1,11,12,0.31,34,-2
277,Jonathan Deschamps (D),Cape Breton Screaming Eagles,68,1,11,12,0.18,44,0
278,Vincent Lanoue (D),Val-d'Or Foreurs,59,0,12,12,0.2,32,-2
279,Cédric Montminy (LW),Drummondville Voltigeurs,19,6,5,11,0.58,6,2
280,Samuel Blier (LW),Chicoutimi Saguenéens,45,6,5,11,0.24,29,-3
,,,,,,,,,
281,Andrew Shewfelt (LW/RW),Halifax Mooseheads,55,5,6,11,0.2,12,-3
282,Mitchell Balmas (LW),Charlottetown Islanders,56,5,6,11,0.2,12,-5
283,Brian Lovell (D),totals,35,4,7,11,0.31,52,-1
,,Chicoutimi Saguenéens,30,3,6,9,0.3,52,-2
,,Québec Remparts,5,1,1,2,0.4,0,1
284,William Couture (C),Rimouski Océanic,50,4,7,11,0.22,42,5
285,Kelly Bent (C/RW),Halifax Mooseheads,58,2,9,11,0.19,160,-20
286,Daniel Krenzelok (D),Val-d'Or Foreurs,58,1,10,11,0.19,13,4
287,Tyler Hylland (LW),Blainville-Boisbriand Armada,51,7,3,10,0.2,8,2
288,Alexandre Jacob (C),Moncton Wildcats,31,5,5,10,0.32,4,8
289,Deven St-Hilaire (RW),Rimouski Océanic,34,5,5,10,0.29,21,8
290,Jérémy Lépine (C),totals,37,5,5,10,0.27,42,-1
,,Chicoutimi Saguenéens,29,5,4,9,0.31,38,-2
,,Rimouski Océanic,8,0,1,1,0.13,4,1
,,,,,,,,,
291,Viktor Baldayev (D),Chicoutimi Saguenéens,31,3,7,10,0.32,25,-4
292,Dillon Boucher (LW),Cape Breton Screaming Eagles,40,3,7,10,0.25,59,-13
293,Francis Brunelle (LW),Cape Breton Screaming Eagles,45,3,7,10,0.22,115,-2
294,Daniel De Sousa (D),totals,51,3,7,10,0.2,52,-15
,,Gatineau Olympiques,29,2,4,6,0.21,16,-7
,,Victoriaville Tigres,22,1,3,4,0.18,36,-8
295,Anthony Gingras (D),totals,69,3,7,10,0.14,31,-16
,,Acadie-Bathurst Titan,37,3,6,9,0.24,19,-18
,,Chicoutimi Saguenéens,32,0,1,1,0.03,12,2
296,Thomas Grégoire (D),Sherbrooke Phoenix,62,2,8,10,0.16,40,12
297,Keith Getson (C),Charlottetown Islanders,63,1,9,10,0.16,23,-9
298,Kris Hodge (C),Shawinigan Cataractes,39,0,10,10,0.26,33,-3
299,Julien Tessier (C),Saint John Sea Dogs,41,3,6,9,0.22,11,-9
300,Gabryel Boudreau (LW),Chicoutimi Saguenéens,7,2,7,9,1.29,6,4
301,Andrew Abou-Assaly (LW),Gatineau Olympiques,34,2,7,9,0.26,10,3
302,Olivier Schingh-Gomez (D/LW),Blainville-Boisbriand Armada,46,2,7,9,0.2,99,7
303,Alexandre Leclerc (D),totals,55,2,7,9,0.16,22,-20
,,Chicoutimi Saguenéens,29,2,4,6,0.21,12,-4
,,Acadie-Bathurst Titan,26,0,3,3,0.12,10,-16
304,Julien Carignan-Labbé (D),Drummondville Voltigeurs,65,2,7,9,0.14,107,-12
305,Charlie Roy (D),Blainville-Boisbriand Armada,54,1,8,9,0.17,22,6
306,Cameron Yarwood (D/F),Victoriaville Tigres,16,0,9,9,0.56,10,-2
307,Jack Van Boekel (D),Saint John Sea Dogs,48,0,9,9,0.19,118,0
308,Jamie Clavet (LW),Baie-Comeau Drakkar,56,6,2,8,0.14,6,1
309,Brett Crossley (C),Halifax Mooseheads,58,6,2,8,0.14,16,-8
310,Braydon Blight (D),Saint John Sea Dogs,37,3,5,8,0.22,53,9
,,,,,,,,,
311,Reid Halabi (RW),Chicoutimi Saguenéens,57,3,5,8,0.14,181,-7
312,Nathan Medeiros (F),Acadie-Bathurst Titan,39,2,6,8,0.21,10,-5
313,Philippe Myers (D),Rouyn-Noranda Huskies,60,2,6,8,0.13,55,-14
314,Maxime Chevalier (D),totals,33,1,7,8,0.24,19,-18
,,Québec Remparts,2,0,1,1,0.5,2,-5
,,Drummondville Voltigeurs,31,1,6,7,0.23,17,-13
315,Benjamin Gagné (D),Drummondville Voltigeurs,59,1,7,8,0.14,36,-8
316,Mathieu Leclerc (D),Sherbrooke Phoenix,39,0,8,8,0.21,12,-7
317,Kevin Laliberté (D),Drummondville Voltigeurs,64,0,8,8,0.13,41,-21
318,Skylar Strumas (D),Baie-Comeau Drakkar,65,0,8,8,0.12,56,3
319,Guillaume Archambault (C),Val-d'Or Foreurs,51,3,4,7,0.14,12,8
320,Yannick Turcotte (LW),Québec Remparts,61,3,4,7,0.11,135,-6
,,,,,,,,,
321,Jonathon Masters (D/F),Gatineau Olympiques,25,1,6,7,0.28,26,12
322,Gabriel Sylvestre (D),Shawinigan Cataractes,56,1,6,7,0.13,69,13
323,Will Thompson (D),Charlottetown Islanders,58,1,6,7,0.12,38,-14
324,Jean-Sébastien Taillefer (D),Halifax Mooseheads,65,1,6,7,0.11,72,-12
325,Mikael Sabourin (D),Sherbrooke Phoenix,63,0,7,7,0.11,99,-12
326,Jérémie Beaudin (D),Cape Breton Screaming Eagles,55,5,1,6,0.11,0,1
327,Campbell Pickard (LW),totals,34,3,3,6,0.18,30,-9
,,Baie-Comeau Drakkar,10,0,1,1,0.1,9,-3
,,Acadie-Bathurst Titan,24,3,2,5,0.21,21,-6
328,Alex Breton (D),Gatineau Olympiques,40,3,3,6,0.15,8,11
329,Alexander Katerinakis (RW),Blainville-Boisbriand Armada,44,3,3,6,0.14,26,-8
330,Nikita Lyamkin (D),Chicoutimi Saguenéens,27,2,4,6,0.22,10,-15
,,,,,,,,,
331,Gabriel Bilodeau (D),totals,31,2,4,6,0.19,22,2
,,Val-d'Or Foreurs,20,1,2,3,0.15,16,2
,,Gatineau Olympiques,11,1,2,3,0.27,6,0
332,Jordan King (RW),Halifax Mooseheads,51,2,4,6,0.12,2,-15
333,David Henley (D),Charlottetown Islanders,64,2,4,6,0.09,123,-17
334,Samuel Hunter (D),Halifax Mooseheads,25,1,5,6,0.24,30,0
335,Bailey Webster (D),Saint John Sea Dogs,54,1,5,6,0.11,61,-7
336,Tobie Paquette-Bisson (D),Baie-Comeau Drakkar,42,0,6,6,0.14,14,4
337,Olivier Garneau (LW),Québec Remparts,51,3,2,5,0.1,14,-12
338,Samuel Hould (D),Val-d'Or Foreurs,24,2,3,5,0.21,17,7
339,Justin Samson (C),Rimouski Océanic,27,2,3,5,0.19,6,-1
340,Vincent Lavoie (LW),Baie-Comeau Drakkar,31,2,3,5,0.16,8,0
,,,,,,,,,
341,Brandon Vuic (LW),Halifax Mooseheads,46,2,3,5,0.11,103,-8
342,Evan Scott (D),Shawinigan Cataractes,49,2,3,5,0.1,84,4
343,Justin Doucet (LW),Drummondville Voltigeurs,61,2,3,5,0.08,124,-19
344,Zachary Taylor (D),Shawinigan Cataractes,19,1,4,5,0.26,6,10
345,Aaron Dutra (D),Québec Remparts,38,1,4,5,0.13,26,22
346,Matt Green (LW),Saint John Sea Dogs,44,1,4,5,0.11,12,-3
347,Alexandre Coulombe (D),Shawinigan Cataractes,52,1,4,5,0.1,32,-7
348,Martin-Olivier Cardinal (RW),Victoriaville Tigres,55,1,4,5,0.09,31,-16
349,Anthony Beaulieu (D),totals,60,1,4,5,0.08,67,4
,,Victoriaville Tigres,37,1,3,4,0.11,53,1
,,Gatineau Olympiques,23,0,1,1,0.04,14,3
350,Julien Leduc (D),totals,17,0,5,5,0.29,18,3
,,Victoriaville Tigres,9,0,3,3,0.33,12,4
,,Drummondville Voltigeurs,8,0,2,2,0.25,6,-1
,,,,,,,,,
351,Francis Robichaud (D),Drummondville Voltigeurs,25,0,5,5,0.2,21,-4
352,Elijah Francis (D),Acadie-Bathurst Titan,29,0,5,5,0.17,29,-22
353,Nicolas Latulippe (D),Acadie-Bathurst Titan,68,0,5,5,0.07,61,-8
354,Colin MacSween (LW),totals,46,3,1,4,0.09,33,-5
,,Blainville-Boisbriand Armada,24,1,0,1,0.04,26,-5
,,Cape Breton Screaming Eagles,22,2,1,3,0.14,7,0
355,Matt Nosella (D),Cape Breton Screaming Eagles,62,3,1,4,0.06,23,4
356,Owen Bennington (LW),totals,66,2,2,4,0.06,75,-16
,,Val-d'Or Foreurs,33,2,2,4,0.12,30,-7
,,Sherbrooke Phoenix,33,0,0,0,0,45,-9
357,Antoine Dufort-Plante (C),totals,6,1,3,4,0.67,2,0
,,Blainville-Boisbriand Armada,4,0,1,1,0.25,2,-2
,,Drummondville Voltigeurs,2,1,2,3,1.5,0,2
358,Joey Sansoni (D),Victoriaville Tigres,24,1,3,4,0.17,32,-15
359,Simon Fortier (RW),Drummondville Voltigeurs,27,1,3,4,0.15,6,-6
360,Donovan Rehill (LW),Québec Remparts,30,1,3,4,0.13,25,-4
,,,,,,,,,
361,Raphael Sawyer (RW),Sherbrooke Phoenix,35,1,3,4,0.11,8,-8
362,Marc-Antoine Germain (LW),Rouyn-Noranda Huskies,44,1,3,4,0.09,10,-1
363,Julien Proulx (LW/D),Victoriaville Tigres,45,1,3,4,0.09,77,-3
364,Félix Boivin (D),Acadie-Bathurst Titan,16,0,4,4,0.25,2,3
365,Xavier St-Pierre (D),Rimouski Océanic,20,0,4,4,0.2,13,3
366,Guillaume Vien (D),totals,34,0,4,4,0.12,28,-2
,,Blainville-Boisbriand Armada,14,0,3,3,0.21,12,5
,,Acadie-Bathurst Titan,20,0,1,1,0.05,16,-7
367,Jacob Neveu (D),Rouyn-Noranda Huskies,59,0,4,4,0.07,15,-13
368,Chris Chaddock (C),Charlottetown Islanders,17,3,0,3,0.18,4,-1
369,Joey Brennan (LW),Gatineau Olympiques,3,2,1,3,1,0,0
370,Louis-Philippe Simard (C),Chicoutimi Saguenéens,20,2,1,3,0.15,2,2
,,,,,,,,,
371,Ross MacDougall (D),Québec Remparts,12,1,2,3,0.25,4,2
372,Jean-François Lavoie (C),Sherbrooke Phoenix,15,1,2,3,0.2,8,-1
373,Danil Dolgushkin (D),Rouyn-Noranda Huskies,23,1,2,3,0.13,16,7
374,Fraser Turner (D),Gatineau Olympiques,25,1,2,3,0.12,27,2
375,Hunter Moreau (LW),Rimouski Océanic,29,1,2,3,0.1,13,-10
376,Nicolas Jones-Gagné (LW),Baie-Comeau Drakkar,33,1,2,3,0.09,0,-4
377,Félix-Antoine Bergeron (LW),Shawinigan Cataractes,4,0,3,3,0.75,4,0
378,Domenico Argento (D),Halifax Mooseheads,21,0,3,3,0.14,2,-3
379,Yan Dion (RW),Val-d'Or Foreurs,21,0,3,3,0.14,6,0
380,Simon Boudreau (D),Québec Remparts,22,0,3,3,0.14,22,7
,,,,,,,,,
381,Nicolas Dumulong (D),Acadie-Bathurst Titan,59,0,3,3,0.05,159,-6
382,Marc-Olivier Crevier-Morin (D),Gatineau Olympiques,15,2,0,2,0.13,15,-3
383,Lucas Thierus (RW),Sherbrooke Phoenix,28,2,0,2,0.07,8,-1
384,Anthony Patriarco (RW),Blainville-Boisbriand Armada,2,1,1,2,1,0,2
385,Mathieu Nadeau (RW),totals,7,1,1,2,0.29,2,2
,,Victoriaville Tigres,3,0,0,0,0,0,-1
,,Val-d'Or Foreurs,4,1,1,2,0.5,2,3
386,Zack MacEwen (RW),Moncton Wildcats,9,1,1,2,0.22,6,2
387,Christopher Cochrane (C),Val-d'Or Foreurs,18,1,1,2,0.11,6,-3
388,Trevor Bush (D/LW),Drummondville Voltigeurs,23,1,1,2,0.09,2,-7
389,Yan Plourde (C),Acadie-Bathurst Titan,30,1,1,2,0.07,8,-11
390,Morgan Adams-Moisan (RW),Blainville-Boisbriand Armada,32,1,1,2,0.06,67,-3
,,,,,,,,,
391,Justin Vachon (LW),Rimouski Océanic,41,1,1,2,0.05,78,-12
392,Patrice Demuy (C),Chicoutimi Saguenéens,43,1,1,2,0.05,22,-7
393,Matthew Cusson (RW),Acadie-Bathurst Titan,6,0,2,2,0.33,7,-1
394,Joachim Vachon (LW),Baie-Comeau Drakkar,7,0,2,2,0.29,2,2
395,Benji Curtis (F),Moncton Wildcats,7,0,2,2,0.29,7,3
396,Gabriel Paquin (LW),Chicoutimi Saguenéens,10,0,2,2,0.2,10,-1
397,Bruno-Carl Denis (D),Shawinigan Cataractes,28,0,2,2,0.07,10,-1
398,Jimmy Huntington (C),Acadie-Bathurst Titan,29,0,2,2,0.07,2,-14
399,Zack McFadden (D),Charlottetown Islanders,29,0,2,2,0.07,4,0
400,Beau Kiss-Rusk (D),Rimouski Océanic,30,0,2,2,0.07,52,14
